Team, Efg_pct, Turnover_PCT, orb_pct, ft_rate, location, ast_PCT,stl_PCT, blk_PCT, opp_Team, opp_Efg_pct, opp_Turnover_PCT, opp_orb_pct, opp_ft_rate, opp_ast_PCT,opp_stl_PCT, opp_blk_PCT, class
DAL, .600, 18.1, 18.2, .517,  home,  60.0,  7.8,  9.2, MEM,  .443,  13.4,  31.9,  .184,  48.6,  10.0,  3.4,  win
SAS,  .441,  9.3,  17.0,  .271,  away,  55.6,  6.2,  12.5, DEN, .500, 10.4, 17.8, .186,  52.5,  9.3,  9.9,  loss
DEN, .500, 10.4, 17.8, .186,  home,  52.5,  9.3,  9.9, SAS,  .441,  9.3,  17.0,  .271,  55.6,  6.2,  12.5,  win
WAS,  .477,  11.1,  22.9,  .198,  away,  50.0,  5.4,  2.2, DET, .558, 11.8, 21.9, .338,  47.2,  5.4,  3.0,  loss
DET, .558, 11.8, 21.9, .338,  home,  47.2,  5.4,  3.0, WAS,  .477,  11.1,  22.9,  .198,  50.0,  5.4,  2.2,  win
LAL,  .488,  12.3,  22.7,  .284,  away,  52.9,  9.7,  8.8, NOP, .595, 15.3, 27.3, .203,  69.0,  5.4,  7.0,  loss
NOP, .595, 15.3, 27.3, .203,  home,  69.0,  5.4,  7.0, LAL,  .488,  12.3,  22.7,  .284,  52.9,  9.7,  8.8,  win
MIA,  .490,  9.9,  42.6,  .110,  away,  40.0,  6.3,  7.0, ORL, .555, 9.6, 16.7, .256,  53.5,  4.2,  11.5,  loss
ORL, .555, 9.6, 16.7, .256,  home,  53.5,  4.2,  11.5, MIA,  .490,  9.9,  42.6,  .110,  40.0,  6.3,  7.0,  win
NYK,  .495,  8.0,  27.9,  .209,  away,  44.2,  6.1,  14.8, PHI, .429, 7.8, 24.2, .264,  78.1,  7.1,  6.7,  win
PHI, .429, 7.8, 24.2, .264,  home,  78.1,  7.1,  6.7, NYK,  .495,  8.0,  27.9,  .209,  44.2,  6.1,  14.8,  loss
IND,  .494,  8.9,  22.5,  .193,  away,  59.5,  7.7,  15.2, TOR, .618, 15.9, 17.2, .397,  56.8,  4.4,  8.9,  loss
TOR, .618, 15.9, 17.2, .397,  home,  56.8,  4.4,  8.9, IND,  .494,  8.9,  22.5,  .193,  59.5,  7.7,  15.2,  win
LAC,  .524,  10.7,  17.4,  .181,  away,  43.2,  13.5,  5.9, UTA, .506, 16.3, 20.0, .195,  38.9,  7.3,  11.1,  win
UTA, .506, 16.3, 20.0, .195,  home,  38.9,  7.3,  11.1, LAC,  .524,  10.7,  17.4,  .181,  43.2,  13.5,  5.9,  loss
BOS,  .506,  13.0,  20.4,  .178,  away,  65.0,  9.7,  10.9, ATL, .619, 15.5, 14.3, .102,  67.4,  9.7,  16.1,  loss
ATL, .619, 15.5, 14.3, .102,  home,  67.4,  9.7,  16.1, BOS,  .506,  13.0,  20.4,  .178,  65.0,  9.7,  10.9,  win
CLE,  .548,  14.2,  27.3,  .133,  away,  66.7,  5.4,  7.7, CHI, .494, 10.9, 30.2, .191,  47.5,  8.6,  14.0,  loss
CHI, .494, 10.9, 30.2, .191,  home,  47.5,  8.6,  14.0, CLE,  .548,  14.2,  27.3,  .133,  66.7,  5.4,  7.7,  win
GSW,  .506,  10.6,  15.9,  .138,  away,  51.3,  3.2,  9.3, MEM, .422, 5.4, 29.3, .188,  51.4,  8.6,  7.8,  win
MEM, .422, 5.4, 29.3, .188,  home,  51.4,  8.6,  7.8, GSW,  .506,  10.6,  15.9,  .138,  51.3,  3.2,  9.3,  loss
PHO,  .578,  15.0,  27.5,  .301,  away,  62.8,  6.0,  10.8, NOP, .447, 9.6, 23.6, .158,  48.7,  8.0,  3.4,  win
NOP, .447, 9.6, 23.6, .158,  home,  48.7,  8.0,  3.4, PHO,  .578,  15.0,  27.5,  .301,  62.8,  6.0,  10.8,  loss
MIN,  .518,  10.4,  33.3,  .226,  away,  58.5,  8.9,  12.5, POR, .556, 16.2, 31.4, .200,  47.5,  2.2,  5.6,  win
POR, .556, 16.2, 31.4, .200,  home,  47.5,  2.2,  5.6, MIN,  .518,  10.4,  33.3,  .226,  58.5,  8.9,  12.5,  loss
OKC,  .562,  18.4,  35.1,  .259,  away,  61.5,  6.2,  8.1, SAC, .548, 9.7, 34.0, .117,  48.9,  12.5,  8.2,  loss
SAC, .548, 9.7, 34.0, .117,  home,  48.9,  12.5,  8.2, OKC,  .562,  18.4,  35.1,  .259,  61.5,  6.2,  8.1,  win
UTA,  .532,  9.3,  23.9,  .203,  away,  52.8,  7.9,  15.1, DEN, .438, 11.1, 13.6, .175,  56.3,  6.8,  14.6,  win
DEN, .438, 11.1, 13.6, .175,  home,  56.3,  6.8,  14.6, UTA,  .532,  9.3,  23.9,  .203,  52.8,  7.9,  15.1,  loss
LAL,  .566,  16.5,  17.9,  .193,  away,  61.0,  9.9,  5.3, HOU, .597, 10.9, 32.7, .133,  60.0,  10.9,  9.1,  loss
HOU, .597, 10.9, 32.7, .133,  home,  60.0,  10.9,  9.1, LAL,  .566,  16.5,  17.9,  .193,  61.0,  9.9,  5.3,  win
BRK,  .462,  12.8,  20.0,  .231,  away,  68.6,  11.6,  6.8, IND, .622, 17.0, 35.9, .256,  70.8,  9.7,  7.4,  loss
IND, .622, 17.0, 35.9, .256,  home,  70.8,  9.7,  7.4, BRK,  .462,  12.8,  20.0,  .231,  68.6,  11.6,  6.8,  win
DAL,  .459,  13.7,  12.2,  .311,  away,  60.0,  6.3,  8.6, LAC, .546, 9.8, 12.5, .197,  67.6,  11.5,  13.6,  loss
LAC, .546, 9.8, 12.5, .197,  home,  67.6,  11.5,  13.6, DAL,  .459,  13.7,  12.2,  .311,  60.0,  6.3,  8.6,  win
ORL,  .488,  14.9,  14.0,  .181,  away,  48.6,  6.1,  1.8, MIA, .597, 11.7, 12.1, .338,  65.1,  10.2,  4.6,  loss
MIA, .597, 11.7, 12.1, .338,  home,  65.1,  10.2,  4.6, ORL,  .488,  14.9,  14.0,  .181,  48.6,  6.1,  1.8,  win
TOR,  .519,  6.5,  17.1,  .154,  away,  51.4,  4.7,  8.7, NYK, .399, 7.5, 29.5, .202,  43.8,  4.7,  5.2,  win
NYK, .399, 7.5, 29.5, .202,  home,  43.8,  4.7,  5.2, TOR,  .519,  6.5,  17.1,  .154,  51.4,  4.7,  8.7,  loss
MIL,  .500,  16.3,  20.0,  .253,  away,  65.0,  9.5,  16.0, PHI, .474, 10.8, 22.4, .177,  61.5,  11.4,  9.4,  win
PHI, .474, 10.8, 22.4, .177,  home,  61.5,  11.4,  9.4, MIL,  .500,  16.3,  20.0,  .253,  65.0,  9.5,  16.0,  loss
GSW,  .506,  13.3,  16.7,  .182,  away,  55.9,  7.8,  8.2, SAS, .394, 10.1, 31.6, .167,  61.8,  11.2,  10.0,  win
SAS, .394, 10.1, 31.6, .167,  home,  61.8,  11.2,  10.0, GSW,  .506,  13.3,  16.7,  .182,  55.9,  7.8,  8.2,  loss
CHO,  .420,  13.5,  17.0,  .370,  away,  75.0,  7.0,  3.4, WAS, .581, 11.5, 9.8, .250,  64.3,  8.0,  10.4,  loss
WAS, .581, 11.5, 9.8, .250,  home,  64.3,  8.0,  10.4, CHO,  .420,  13.5,  17.0,  .370,  75.0,  7.0,  3.4,  win
CHO,  .593,  13.4,  17.5,  .222,  away,  56.1,  10.3,  10.8, BOS, .427, 10.5, 26.0, .270,  50.0,  6.2,  2.0,  win
BOS, .427, 10.5, 26.0, .270,  home,  50.0,  6.2,  2.0, CHO,  .593,  13.4,  17.5,  .222,  56.1,  10.3,  10.8,  loss
WAS,  .567,  12.3,  23.1,  .213,  away,  58.7,  7.9,  1.5, BRK, .500, 8.5, 25.5, .133,  54.5,  8.8,  14.1,  win
BRK, .500, 8.5, 25.5, .133,  home,  54.5,  8.8,  14.1, WAS,  .567,  12.3,  23.1,  .213,  58.7,  7.9,  1.5,  loss
ATL,  .494,  13.8,  20.8,  .092,  away,  59.0,  8.3,  11.1, CLE, .548, 14.0, 22.0, .217,  42.5,  9.3,  7.0,  loss
CLE, .548, 14.0, 22.0, .217,  home,  42.5,  9.3,  7.0, ATL,  .494,  13.8,  20.8,  .092,  59.0,  8.3,  11.1,  win
HOU,  .645,  14.9,  21.1,  .209,  away,  58.3,  11.8,  8.1, MIN, .488, 11.8, 22.2, .289,  65.8,  11.8,  5.4,  win
MIN, .488, 11.8, 22.2, .289,  home,  65.8,  11.8,  5.4, HOU,  .645,  14.9,  21.1,  .209,  58.3,  11.8,  8.1,  loss
CHI,  .636,  9.2,  17.9,  .299,  away,  65.9,  5.5,  5.6, NOP, .588, 9.8, 25.0, .275,  68.3,  8.8,  3.7,  win
NOP, .588, 9.8, 25.0, .275,  home,  68.3,  8.8,  3.7, CHI,  .636,  9.2,  17.9,  .299,  65.9,  5.5,  5.6,  loss
LAL,  .327,  13.7,  18.5,  .321,  away,  65.2,  8.0,  1.7, OKC, .500, 9.3, 25.5, .167,  64.3,  8.0,  22.0,  loss
OKC, .500, 9.3, 25.5, .167,  home,  64.3,  8.0,  22.0, LAL,  .327,  13.7,  18.5,  .321,  65.2,  8.0,  1.7,  win
MIL,  .545,  21.0,  35.1,  .167,  away,  43.9,  6.4,  11.5, ORL, .530, 9.4, 27.3, .214,  68.3,  20.3,  15.9,  loss
ORL, .530, 9.4, 27.3, .214,  home,  68.3,  20.3,  15.9, MIL,  .545,  21.0,  35.1,  .167,  43.9,  6.4,  11.5,  win
SAC,  .530,  15.9,  10.5,  .205,  away,  61.0,  10.3,  15.4, PHO, .435, 15.0, 32.1, .140,  51.2,  7.5,  4.5,  win
PHO, .435, 15.0, 32.1, .140,  home,  51.2,  7.5,  4.5, SAC,  .530,  15.9,  10.5,  .205,  61.0,  10.3,  15.4,  loss
DAL,  .512,  9.0,  23.8,  .222,  away,  52.8,  8.0,  4.5, UTA, .513, 10.5, 14.0, .169,  60.0,  5.7,  6.1,  win
UTA, .513, 10.5, 14.0, .169,  home,  60.0,  5.7,  6.1, DAL,  .512,  9.0,  23.8,  .222,  52.8,  8.0,  4.5,  loss
MIA,  .532,  13.8,  21.1,  .205,  away,  39.5,  7.6,  7.6, DET, .435, 13.4, 36.7, .238,  44.1,  9.8,  6.9,  win
DET, .435, 13.4, 36.7, .238,  home,  44.1,  9.8,  6.9, MIA,  .532,  13.8,  21.1,  .205,  39.5,  7.6,  7.6,  loss
NYK,  .513,  15.2,  19.5,  .100,  away,  75.0,  6.6,  13.1, IND, .550, 12.8, 21.6, .175,  63.4,  11.0,  5.7,  loss
IND, .550, 12.8, 21.6, .175,  home,  63.4,  11.0,  5.7, NYK,  .513,  15.2,  19.5,  .100,  75.0,  6.6,  13.1,  win
MEM,  .436,  14.8,  28.3,  .105,  away,  45.7,  5.7,  2.0, LAC, .627, 9.7, 24.2, .213,  70.7,  12.5,  10.6,  loss
LAC, .627, 9.7, 24.2, .213,  home,  70.7,  12.5,  10.6, MEM,  .436,  14.8,  28.3,  .105,  45.7,  5.7,  2.0,  win
OKC,  .437,  17.6,  36.7,  .253,  away,  51.4,  7.1,  6.8, SAS, .448, 9.8, 22.9, .276,  40.5,  12.2,  12.9,  loss
SAS, .448, 9.8, 22.9, .276,  home,  40.5,  12.2,  12.9, OKC,  .437,  17.6,  36.7,  .253,  51.4,  7.1,  6.8,  win
PHI,  .552,  12.9,  16.3,  .169,  away,  68.6,  8.5,  8.6, TOR, .558, 11.2, 39.0, .168,  52.1,  11.7,  11.9,  loss
TOR, .558, 11.2, 39.0, .168,  home,  52.1,  11.7,  11.9, PHI,  .552,  12.9,  16.3,  .169,  68.6,  8.5,  8.6,  win
MIA,  .443,  7.9,  32.6,  .114,  away,  36.8,  5.8,  13.9, BOS, .459, 6.8, 25.0, .221,  54.1,  8.1,  4.3,  loss
BOS, .459, 6.8, 25.0, .221,  home,  54.1,  8.1,  4.3, MIA,  .443,  7.9,  32.6,  .114,  36.8,  5.8,  13.9,  win
TOR,  .511,  8.3,  32.0,  .086,  away,  58.5,  5.4,  15.9, BRK, .494, 7.8, 10.9, .090,  66.7,  8.6,  14.3,  win
BRK, .494, 7.8, 10.9, .090,  home,  66.7,  8.6,  14.3, TOR,  .511,  8.3,  32.0,  .086,  58.5,  5.4,  15.9,  loss
PHI,  .562,  12.8,  9.8,  .173,  away,  75.7,  10.5,  11.9, CHI, .560, 15.2, 37.2, .265,  69.2,  8.4,  17.4,  loss
CHI, .560, 15.2, 37.2, .265,  home,  69.2,  8.4,  17.4, PHI,  .562,  12.8,  9.8,  .173,  75.7,  10.5,  11.9,  win
ORL,  .505,  9.2,  10.9,  .121,  away,  52.4,  7.0,  7.0, CHO, .610, 8.7, 12.8, .140,  68.1,  6.0,  7.8,  loss
CHO, .610, 8.7, 12.8, .140,  home,  68.1,  6.0,  7.8, ORL,  .505,  9.2,  10.9,  .121,  52.4,  7.0,  7.0,  win
DET,  .529,  11.0,  20.5,  .259,  away,  64.9,  5.0,  13.9, CLE, .510, 8.8, 17.4, .113,  45.7,  4.0,  13.5,  win
CLE, .510, 8.8, 17.4, .113,  home,  45.7,  4.0,  13.5, DET,  .529,  11.0,  20.5,  .259,  64.9,  5.0,  13.9,  loss
SAS,  .514,  14.1,  21.1,  .270,  away,  68.6,  9.1,  7.9, DAL, .481, 12.2, 24.4, .221,  64.5,  9.1,  3.9,  win
DAL, .481, 12.2, 24.4, .221,  home,  64.5,  9.1,  3.9, SAS,  .514,  14.1,  21.1,  .270,  68.6,  9.1,  7.9,  loss
MEM,  .469,  11.0,  25.0,  .122,  away,  59.5,  12.0,  2.5, GSW, .644, 15.3, 30.8, .149,  76.1,  7.0,  9.5,  loss
GSW, .644, 15.3, 30.8, .149,  home,  76.1,  7.0,  9.5, MEM,  .469,  11.0,  25.0,  .122,  59.5,  12.0,  2.5,  win
SAC,  .391,  14.3,  26.8,  .063,  away,  65.6,  10.8,  6.5, HOU, .536, 11.7, 29.2, .124,  70.2,  10.8,  11.9,  loss
HOU, .536, 11.7, 29.2, .124,  home,  70.2,  10.8,  11.9, SAC,  .391,  14.3,  26.8,  .063,  65.6,  10.8,  6.5,  win
UTA,  .524,  12.7,  17.0,  .108,  away,  69.2,  10.6,  1.7, LAL, .518, 12.4, 21.1, .153,  46.3,  6.4,  5.7,  loss
LAL, .518, 12.4, 21.1, .153,  home,  46.3,  6.4,  5.7, UTA,  .524,  12.7,  17.0,  .108,  69.2,  10.6,  1.7,  win
IND,  .494,  15.3,  25.0,  .089,  away,  71.8,  8.2,  4.7, MIL, .466, 13.9, 16.3, .126,  62.2,  8.2,  4.5,  win
MIL, .466, 13.9, 16.3, .126,  home,  62.2,  8.2,  4.5, IND,  .494,  15.3,  25.0,  .089,  71.8,  8.2,  4.7,  loss
NOP,  .495,  13.6,  20.8,  .196,  away,  77.5,  6.7,  0.0, MIN, .727, 11.9, 17.9, .221,  73.2,  13.5,  12.9,  loss
MIN, .727, 11.9, 17.9, .221,  home,  73.2,  13.5,  12.9, NOP,  .495,  13.6,  20.8,  .196,  77.5,  6.7,  0.0,  win
LAC,  .495,  12.9,  13.0,  .104,  away,  53.5,  8.5,  8.2, PHO, .490, 12.8, 34.6, .172,  57.8,  9.4,  7.7,  loss
PHO, .490, 12.8, 34.6, .172,  home,  57.8,  9.4,  7.7, LAC,  .495,  12.9,  13.0,  .104,  53.5,  8.5,  8.2,  win
DEN,  .463,  16.4,  38.5,  .128,  away,  60.0,  10.2,  11.3, POR, .500, 13.2, 28.3, .202,  48.7,  11.2,  11.6,  loss
POR, .500, 13.2, 28.3, .202,  home,  48.7,  11.2,  11.6, DEN,  .463,  16.4,  38.5,  .128,  60.0,  10.2,  11.3,  win
ATL,  .463,  18.9,  18.4,  .284,  away,  68.8,  12.2,  8.3, WAS, .528, 15.8, 22.4, .182,  59.5,  13.1,  7.7,  loss
WAS, .528, 15.8, 22.4, .182,  home,  59.5,  13.1,  7.7, ATL,  .463,  18.9,  18.4,  .284,  68.8,  12.2,  8.3,  win
BOS,  .417,  8.3,  27.3,  .157,  away,  73.0,  6.1,  10.0, ATL, .436, 9.8, 27.1, .314,  65.7,  4.1,  13.4,  loss
ATL, .436, 9.8, 27.1, .314,  home,  65.7,  4.1,  13.4, BOS,  .417,  8.3,  27.3,  .157,  73.0,  6.1,  10.0,  win
HOU,  .393,  20.2,  25.5,  .143,  away,  53.3,  9.9,  9.1, GSW, .484, 12.9, 28.3, .176,  66.7,  9.9,  11.3,  loss
GSW, .484, 12.9, 28.3, .176,  home,  66.7,  9.9,  11.3, HOU,  .393,  20.2,  25.5,  .143,  53.3,  9.9,  9.1,  win
DAL,  .321,  11.2,  17.6,  .190,  away,  64.0,  5.3,  0.0, OKC, .525, 16.3, 36.8, .300,  63.9,  7.5,  9.1,  loss
OKC, .525, 16.3, 36.8, .300,  home,  63.9,  7.5,  9.1, DAL,  .321,  11.2,  17.6,  .190,  64.0,  5.3,  0.0,  win
IND,  .500,  12.4,  22.0,  .266,  away,  55.9,  11.9,  13.3, TOR, .405, 16.6, 40.8, .329,  56.7,  6.5,  8.6,  win
TOR, .405, 16.6, 40.8, .329,  home,  56.7,  6.5,  8.6, IND,  .500,  12.4,  22.0,  .266,  55.9,  11.9,  13.3,  loss
DET,  .610,  11.1,  15.2,  .164,  away,  64.9,  4.7,  3.8, CLE, .511, 4.0, 27.3, .182,  64.1,  8.3,  9.1,  loss
CLE, .511, 4.0, 27.3, .182,  home,  64.1,  8.3,  9.1, DET,  .610,  11.1,  15.2,  .164,  64.9,  4.7,  3.8,  win
POR,  .458,  11.3,  21.3,  .229,  away,  69.7,  6.4,  3.3, LAC, .577, 8.6, 26.8, .321,  54.8,  7.5,  13.2,  loss
LAC, .577, 8.6, 26.8, .321,  home,  54.8,  7.5,  13.2, POR,  .458,  11.3,  21.3,  .229,  69.7,  6.4,  3.3,  win
CHO,  .477,  11.9,  20.0,  .446,  away,  39.3,  6.0,  3.0, MIA, .629, 6.0, 40.0, .188,  55.1,  8.4,  8.3,  loss
MIA, .629, 6.0, 40.0, .188,  home,  55.1,  8.4,  8.3, CHO,  .477,  11.9,  20.0,  .446,  39.3,  6.0,  3.0,  win
MEM,  .443,  16.4,  22.2,  .051,  away,  54.8,  8.1,  8.5, SAS, .580, 12.2, 26.5, .148,  52.4,  15.0,  14.8,  loss
SAS, .580, 12.2, 26.5, .148,  home,  52.4,  15.0,  14.8, MEM,  .443,  16.4,  22.2,  .051,  54.8,  8.1,  8.5,  win
HOU,  .506,  16.9,  31.6,  .329,  away,  60.0,  4.2,  8.6, GSW, .543, 10.9, 34.2, .333,  67.5,  10.6,  11.1,  loss
GSW, .543, 10.9, 34.2, .333,  home,  67.5,  10.6,  11.1, HOU,  .506,  16.9,  31.6,  .329,  60.0,  4.2,  8.6,  win
DAL,  .457,  11.7,  23.9,  .122,  away,  40.0,  8.9,  6.7, OKC, .375, 13.1, 35.8, .163,  35.5,  10.0,  6.3,  win
OKC, .375, 13.1, 35.8, .163,  home,  35.5,  10.0,  6.3, DAL,  .457,  11.7,  23.9,  .122,  40.0,  8.9,  6.7,  loss
IND,  .443,  13.5,  15.8,  .357,  away,  44.8,  7.9,  4.8, TOR, .469, 12.5, 30.8, .288,  54.3,  9.1,  10.0,  loss
TOR, .469, 12.5, 30.8, .288,  home,  54.3,  9.1,  10.0, IND,  .443,  13.5,  15.8,  .357,  44.8,  7.9,  4.8,  win
BOS,  .347,  13.0,  17.9,  .125,  away,  57.1,  5.1,  18.9, ATL, .457, 14.4, 8.3, .171,  62.5,  7.2,  25.0,  loss
ATL, .457, 14.4, 8.3, .171,  home,  62.5,  7.2,  25.0, BOS,  .347,  13.0,  17.9,  .125,  57.1,  5.1,  18.9,  win
MEM,  .337,  12.2,  28.1,  .116,  away,  50.0,  15.6,  4.1, SAS, .538, 17.8, 9.7, .348,  61.3,  8.9,  14.1,  loss
SAS, .538, 17.8, 9.7, .348,  home,  61.3,  8.9,  14.1, MEM,  .337,  12.2,  28.1,  .116,  50.0,  15.6,  4.1,  win
DET,  .462,  11.5,  26.2,  .231,  away,  55.9,  7.7,  9.5, CLE, .625, 12.2, 17.1, .088,  57.5,  7.7,  1.6,  loss
CLE, .625, 12.2, 17.1, .088,  home,  57.5,  7.7,  1.6, DET,  .462,  11.5,  26.2,  .231,  55.9,  7.7,  9.5,  win
POR,  .368,  9.3,  27.3,  .154,  away,  64.5,  6.5,  4.5, LAC, .506, 8.4, 24.5, .161,  50.0,  7.6,  13.8,  loss
LAC, .506, 8.4, 24.5, .161,  home,  50.0,  7.6,  13.8, POR,  .368,  9.3,  27.3,  .154,  64.5,  6.5,  4.5,  win
CHO,  .433,  6.3,  31.9,  .292,  away,  23.7,  3.3,  1.7, MIA, .638, 8.5, 11.1, .237,  43.2,  6.6,  8.2,  loss
MIA, .638, 8.5, 11.1, .237,  home,  43.2,  6.6,  8.2, CHO,  .433,  6.3,  31.9,  .292,  23.7,  3.3,  1.7,  win
OKC,  .673,  13.0,  28.1,  .333,  away,  62.2,  10.4,  9.4, DAL, .513, 11.6, 15.4, .316,  66.7,  9.4,  5.9,  win
DAL, .513, 11.6, 15.4, .316,  home,  66.7,  9.4,  5.9, OKC,  .673,  13.0,  28.1,  .333,  62.2,  10.4,  9.4,  loss
GSW,  .468,  13.2,  18.2,  .278,  away,  67.6,  6.2,  10.7, HOU, .451, 13.5, 31.4, .152,  50.0,  9.3,  7.4,  loss
HOU, .451, 13.5, 31.4, .152,  home,  50.0,  9.3,  7.4, GSW,  .468,  13.2,  18.2,  .278,  67.6,  6.2,  10.7,  win
TOR,  .468,  9.8,  34.1,  .138,  away,  46.2,  6.7,  8.7, IND, .426, 16.2, 23.1, .397,  61.5,  3.4,  9.5,  win
IND, .426, 16.2, 23.1, .397,  home,  61.5,  3.4,  9.5, TOR,  .468,  9.8,  34.1,  .138,  46.2,  6.7,  8.7,  loss
ATL,  .494,  12.0,  15.9,  .209,  away,  50.0,  9.9,  14.0, BOS, .530, 13.5, 17.1, .293,  60.5,  9.9,  12.0,  loss
BOS, .530, 13.5, 17.1, .293,  home,  60.5,  9.9,  12.0, ATL,  .494,  12.0,  15.9,  .209,  50.0,  9.9,  14.0,  win
CLE,  .563,  10.4,  30.8,  .138,  away,  61.5,  3.6,  7.8, DET, .527, 7.8, 12.8, .176,  61.1,  8.4,  5.9,  win
DET, .527, 7.8, 12.8, .176,  home,  61.1,  8.4,  5.9, CLE,  .563,  10.4,  30.8,  .138,  61.5,  3.6,  7.8,  loss
SAS,  .532,  9.5,  17.5,  .182,  away,  68.6,  11.6,  18.8, MEM, .439, 13.4, 31.9, .183,  50.0,  4.6,  7.8,  win
MEM, .439, 13.4, 31.9, .183,  home,  50.0,  4.6,  7.8, SAS,  .532,  9.5,  17.5,  .182,  68.6,  11.6,  18.8,  loss
MIA,  .386,  13.2,  24.0,  .241,  away,  48.1,  1.1,  11.1, CHO, .417, 2.9, 18.0, .233,  51.4,  5.5,  7.0,  loss
CHO, .417, 2.9, 18.0, .233,  home,  51.4,  5.5,  7.0, MIA,  .386,  13.2,  24.0,  .241,  48.1,  1.1,  11.1,  win
OKC,  .572,  8.4,  31.6,  .289,  away,  59.1,  6.5,  5.0, DAL, .566, 10.8, 18.9, .169,  58.1,  3.2,  3.0,  win
DAL, .566, 10.8, 18.9, .169,  home,  58.1,  3.2,  3.0, OKC,  .572,  8.4,  31.6,  .289,  59.1,  6.5,  5.0,  loss
TOR,  .419,  16.3,  28.2,  .284,  away,  44.4,  9.1,  4.3, IND, .506, 11.4, 34.1, .165,  60.0,  11.3,  11.4,  loss
IND, .506, 11.4, 34.1, .165,  home,  60.0,  11.3,  11.4, TOR,  .419,  16.3,  28.2,  .284,  44.4,  9.1,  4.3,  win
LAC,  .426,  9.2,  21.6,  .148,  away,  41.7,  11.6,  6.5, POR, .460, 14.1, 32.7, .184,  40.5,  5.3,  4.3,  loss
POR, .460, 14.1, 32.7, .184,  home,  40.5,  5.3,  4.3, LAC,  .426,  9.2,  21.6,  .148,  41.7,  11.6,  6.5,  win
ATL,  .434,  11.8,  23.1,  .091,  away,  48.6,  7.8,  9.8, BOS, .484, 12.0, 24.5, .138,  62.5,  6.9,  12.3,  loss
BOS, .484, 12.0, 24.5, .138,  home,  62.5,  6.9,  12.3, ATL,  .434,  11.8,  23.1,  .091,  48.6,  7.8,  9.8,  win
CLE,  .494,  5.1,  22.2,  .174,  away,  44.4,  7.0,  1.9, DET, .553, 9.6, 18.4, .184,  59.5,  3.5,  8.0,  win
DET, .553, 9.6, 18.4, .184,  home,  59.5,  3.5,  8.0, CLE,  .494,  5.1,  22.2,  .174,  44.4,  7.0,  1.9,  loss
GSW,  .635,  14.3,  16.7,  .090,  away,  82.6,  9.7,  3.9, HOU, .455, 16.0, 20.0, .295,  54.5,  10.7,  6.1,  win
HOU, .455, 16.0, 20.0, .295,  home,  54.5,  10.7,  6.1, GSW,  .635,  14.3,  16.7,  .090,  82.6,  9.7,  3.9,  loss
SAS,  .556,  9.6,  36.1,  .321,  away,  52.5,  9.0,  9.2, MEM, .481, 15.9, 33.3, .256,  51.4,  6.7,  8.5,  win
MEM, .481, 15.9, 33.3, .256,  home,  51.4,  6.7,  8.5, SAS,  .556,  9.6,  36.1,  .321,  52.5,  9.0,  9.2,  loss
MIA,  .467,  16.6,  25.0,  .184,  away,  66.7,  2.2,  13.6, CHO, .427, 9.3, 14.3, .333,  33.3,  7.9,  14.9,  loss
CHO, .427, 9.3, 14.3, .333,  home,  33.3,  7.9,  14.9, MIA,  .467,  16.6,  25.0,  .184,  66.7,  2.2,  13.6,  win
DAL,  .519,  8.9,  31.7,  .247,  away,  63.2,  5.9,  5.9, OKC, .568, 7.8, 38.9, .321,  46.3,  7.1,  8.8,  loss
OKC, .568, 7.8, 38.9, .321,  home,  46.3,  7.1,  8.8, DAL,  .519,  8.9,  31.7,  .247,  63.2,  5.9,  5.9,  win
LAC,  .399,  8.5,  19.2,  .202,  away,  53.3,  10.9,  7.0, POR, .483, 13.7, 33.3, .148,  75.0,  5.4,  11.9,  loss
POR, .483, 13.7, 33.3, .148,  home,  75.0,  5.4,  11.9, LAC,  .399,  8.5,  19.2,  .202,  53.3,  10.9,  7.0,  win
BOS,  .422,  18.5,  20.8,  .234,  away,  65.5,  5.1,  9.8, ATL, .510, 10.4, 27.7, .125,  71.4,  13.4,  6.3,  loss
ATL, .510, 10.4, 27.7, .125,  home,  71.4,  13.4,  6.3, BOS,  .422,  18.5,  20.8,  .234,  65.5,  5.1,  9.8,  win
IND,  .541,  14.4,  21.6,  .274,  away,  66.7,  5.7,  8.9, TOR, .439, 6.7, 26.7, .366,  36.4,  10.2,  6.8,  loss
TOR, .439, 6.7, 26.7, .366,  home,  36.4,  10.2,  6.8, IND,  .541,  14.4,  21.6,  .274,  66.7,  5.7,  8.9,  win
HOU,  .358,  14.1,  39.3,  .137,  away,  54.8,  8.7,  5.9, GSW, .628, 9.1, 16.2, .134,  66.7,  10.8,  9.5,  loss
GSW, .628, 9.1, 16.2, .134,  home,  66.7,  10.8,  9.5, HOU,  .358,  14.1,  39.3,  .137,  54.8,  8.7,  5.9,  win
POR,  .518,  8.4,  19.6,  .265,  away,  59.5,  8.2,  6.1, LAC, .453, 9.2, 15.4, .233,  55.6,  8.2,  6.1,  win
LAC, .453, 9.2, 15.4, .233,  home,  55.6,  8.2,  6.1, POR,  .518,  8.4,  19.6,  .265,  59.5,  8.2,  6.1,  loss
CHO,  .464,  11.7,  10.2,  .143,  away,  63.6,  8.3,  4.8, MIA, .451, 13.5, 14.3, .185,  50.0,  7.3,  10.0,  win
MIA, .451, 13.5, 14.3, .185,  home,  50.0,  7.3,  10.0, CHO,  .464,  11.7,  10.2,  .143,  63.6,  8.3,  4.8,  loss
