Team, score,  Efg_pct, Turnover_PCT, orb_pct, ft_rate, location, ast_PCT, stl_PCT, blk_PCT, class
DEN, 111,.494,15.9,19.1,.349, home, 74.4, 7.3, 4.2, loss
PHO, 116, .521, 9.5, 41.9, .155, away, 45.7, 15.0, 10.1, win
IND, 96,.480,16.9,26.3,.303, home, 50.0, 5.4, 11.3, loss
SAS, 116, .628, 12.2, 9.1, .231, away, 68.2, 8.6, 9.7, win
LAL, 107,.517,11.9,32.6,.195, home, 61.5, 6.5, 1.9, loss
POR, 101, .443, 12.3, 26.5, .261, away, 57.6, 2.1, 1.7, loss
NOP, 113,.604,8.1,2.8,.171, home, 68.9, 9.3, 22.2, win
BRK, 105, .488, 14.3, 16.3, .289, away, 54.3, 5.9, 3.2, loss
OKC, 124,.590,13.8,30.3,.213, home, 46.9, 8.8, 9.3, win
LAC, 121, .612, 13.3, 15.2, .368, away, 67.5, 7.0, 10.0, win
SAC, 115,.500,12.1,22.0,.337, home, 55.3, 7.0, 8.5, loss
BOS, 94, .476, 8.2, 18.8, .195, away, 66.7, 3.5, 10.6, win
DET, 92,.471,5.1,22.9,.128, home, 59.5, 5.8, 7.8, loss
UTA, 102, .592, 12.6, 14.7, .158, away, 56.4, 3.3, 8.1, loss
HOU, 111,.511,3.7,20.8,.160, home, 66.7, 8.7, 6.1, win
CHI, 95, .487, 10.3, 35.7, .260, away, 51.5, 9.7, 8.0, loss
LAC, 102,.539,13.8,32.4,.247, home, 55.6, 7.2, 4.3, win
MIN, 71, .445, 17.8, 13.2, .219, away, 64.0, 6.0, 8.6, loss
MEM, 93,.395,8.8,31.0,.434, home, 51.7, 9.5, 16.7, win
GSW, 124, .516, 9.9, 36.7, .274, away, 71.4, 8.1, 7.2, win
MIL, 121,.573,11.5,27.0,.213, home, 58.7, 7.1, 1.8, loss
CHO, 116, .490, 11.4, 15.7, .216, away, 72.5, 6.3, 8.1, loss
NOP, 121,.510,9.2,18.5,.214, home, 62.8, 8.2, 11.1, win
DAL, 87, .422, 12.8, 11.1, .286, away, 50.0, 8.5, 8.8, loss
ORL, 95,.487,17.8,25.6,.244, home, 50.0, 6.4, 16.3, win
PHO, 105, .457, 12.3, 24.0, .228, away, 46.2, 10.4, 13.7, loss
PHI, 120,.622,16.0,15.8,.151, home, 73.3, 10.4, 12.7, win
MIA, 114, .582, 14.2, 40.9, .176, away, 48.8, 5.4, 11.5, win
WAS, 111,.540,9.3,28.6,.182, home, 52.4, 9.7, 8.6, loss
POR, 129, .665, 13.7, 24.2, .188, away, 46.9, 4.0, 12.1, win
BRK, 109,.452,7.8,20.8,.269, home, 59.5, 5.0, 6.1, loss
UTA, 91, .429, 9.5, 27.5, .212, away, 45.5, 3.3, 9.4, loss
DEN, 105,.535,7.5,25.5,.151, home, 73.8, 4.4, 3.4, win
CHI, 118, .563, 13.9, 37.2, .230, away, 60.0, 6.1, 4.8, win
LAL, 110,.511,8.9,20.0,.161, home, 63.4, 11.1, 4.6, loss
ATL, 94, .435, 11.7, 26.4, .235, away, 50.0, 7.3, 9.8, loss
NYK, 104,.534,13.7,24.4,.114, home, 50.0, 8.3, 1.6, win
IND, 115, .511, 17.7, 30.6, .270, away, 57.5, 11.9, 3.1, win
OKC, 111,.485,15.5,29.4,.129, home, 63.6, 9.2, 10.4, loss
TOR, 99, .453, 13.6, 32.7, .259, away, 47.1, 7.4, 11.1, loss
SAC, 102,.512,12.4,11.1,.235, home, 72.2, 8.4, 13.1, win
MEM, 105, .548, 9.9, 16.2, .155, away, 60.0, 7.8, 19.0, win
CHO, 90,.473,10.3,19.0,.288, home, 66.7, 6.6, 15.5, loss
HOU, 99, .513, 14.3, 30.8, .244, away, 62.9, 4.3, 8.6, win
DET, 96,.454,12.5,26.1,.195, home, 52.8, 7.5, 6.4, loss
GSW, 120, .517, 10.3, 26.1, .300, away, 77.5, 8.9, 12.5, win
IND, 83,.350,9.2,23.8,.107, home, 39.4, 5.0, 7.4, loss
TOR, 115, .550, 10.5, 10.0, .338, away, 47.5, 10.1, 4.1, loss
LAC, 123,.595,13.1,17.6,.473, home, 59.0, 5.1, 6.6, win
ORL, 89, .461, 21.5, 25.0, .234, away, 65.6, 8.1, 8.8, loss
MIL, 93,.453,12.0,13.7,.174, home, 71.4, 16.1, 17.3, win
BOS, 99, .524, 10.9, 14.6, .131, away, 52.6, 5.3, 6.5, win
MIN, 93,.442,13.4,32.7,.198, home, 63.9, 5.3, 8.7, loss
MIA, 94, .426, 11.5, 38.9, .216, away, 50.0, 7.7, 11.5, loss
PHI, 101,.545,13.9,19.4,.205, home, 56.8, 8.8, 8.8, win
DAL, 91, .527, 17.0, 24.4, .176, away, 45.7, 11.2, 5.5, loss
SAS, 96,.520,13.1,21.1,.240, home, 68.6, 10.1, 2.1, win
PHO, 101, .489, 17.7, 29.5, .132, away, 56.4, 3.0, 11.1, loss
WAS, 106,.462,9.4,26.4,.242, home, 67.6, 7.9, 6.3, win
NOP, 112, .587, 9.0, 12.8, .128, away, 64.4, 11.5, 16.1, win
ATL, 94,.518,14.4,14.6,.071, home, 56.4, 5.2, 9.8, loss
CHI, 107, .484, 5.5, 20.8, .158, away, 51.2, 6.2, 14.1, loss
DEN, 110,.480,8.5,30.9,.140, home, 60.5, 5.1, 7.8, win
OKC, 109, .549, 13.4, 27.5, .087, away, 64.4, 11.2, 10.7, loss
LAL, 111,.590,15.9,17.1,.157, home, 59.5, 8.1, 10.8, win
POR, 103, .477, 14.1, 25.0, .244, away, 47.4, 5.0, 7.5, loss
NYK, 107,.516,11.6,23.3,.083, home, 57.8, 8.0, 7.8, win
BOS, 111, .536, 11.4, 25.0, .061, away, 57.8, 12.8, 10.9, win
BRK, 92,.453,16.6,18.8,.163, home, 52.9, 6.9, 11.7, loss
SAS, 119, .587, 8.7, 20.0, .209, away, 63.6, 9.5, 11.6, win
CHO, 114,.567,13.4,31.6,.146, home, 66.7, 3.2, 5.5, loss
POR, 125, .594, 8.4, 22.0, .200, away, 57.4, 6.1, 11.1, loss
CLE, 137,.650,8.9,23.7,.222, home, 62.5, 6.1, 6.6, win
LAC, 124, .594, 8.4, 15.0, .271, away, 60.5, 11.2, 6.7, win
DAL, 104,.518,14.8,21.3,.202, home, 60.5, 7.1, 5.7, loss
MIA, 84, .407, 13.7, 15.2, .307, away, 70.4, 5.4, 6.5, loss
DET, 107,.531,12.4,25.0,.259, home, 55.0, 8.6, 14.3, win
LAL, 106, .473, 9.7, 14.3, .194, away, 55.0, 4.8, 2.0, loss
GSW, 149,.727,9.0,16.7,.279, home, 88.7, 6.7, 6.8, win
TOR, 115, .557, 12.6, 34.9, .193, away, 65.1, 14.8, 19.4, win
HOU, 102,.577,23.8,32.4,.154, home, 76.3, 6.4, 10.8, loss
ATL, 96, .453, 18.2, 36.2, .224, away, 47.2, 11.3, 12.3, win
IND, 85,.446,16.6,15.2,.119, home, 47.1, 15.4, 7.7, loss
MIN, 96, .401, 14.5, 16.3, .314, away, 69.7, 11.3, 5.1, loss
NOP, 117,.596,15.4,10.8,.217, home, 60.0, 9.4, 8.7, win
PHO, 92, .514, 17.1, 15.4, .233, away, 45.5, 6.3, 10.6, win
ORL, 87,.401,9.8,22.4,.154, home, 51.5, 9.5, 15.7, loss
MEM, 104, .434, 12.0, 15.8, .182, away, 63.2, 11.3, 15.8, win
PHI, 99,.441,20.1,17.8,.183, home, 68.6, 7.8, 14.3, loss
OKC, 101, .467, 8.8, 12.5, .395, away, 56.3, 7.3, 10.6, loss
SAC, 116,.532,9.8,25.0,.170, home, 59.1, 4.2, 2.0, win
DEN, 83, .369, 9.0, 23.0, .205, away, 50.0, 5.1, 9.4, loss
UTA, 108,.544,13.1,10.3,.278, home, 48.7, 4.1, 4.9, win
SAS, 109, .537, 14.8, 31.7, .272, away, 63.2, 4.3, 14.0, win
BOS, 103,.527,9.5,20.0,.077, home, 76.2, 8.6, 7.0, loss
DAL, 90, .451, 11.9, 22.4, .088, away, 78.4, 5.2, 9.5, loss
CLE, 128,.624,12.8,24.3,.259, home, 69.8, 9.3, 5.4, win
OKC, 132, .574, 10.8, 15.6, .242, away, 60.4, 9.8, 6.0, win
DEN, 129,.535,12.4,28.3,.208, home, 70.8, 8.9, 10.1, loss
LAC, 97, .527, 14.2, 15.4, .274, away, 74.3, 4.4, 8.5, loss
DET, 108,.572,9.7,25.7,.056, home, 55.3, 7.7, 0.0, win
BRK, 97, .525, 17.6, 19.1, .177, away, 66.7, 8.2, 6.6, loss
IND, 118,.615,13.0,23.7,.126, home, 52.1, 11.2, 11.1, win
GSW, 109, .584, 15.8, 11.4, .145, away, 72.1, 9.9, 14.7, win
LAL, 85,.383,15.2,25.9,.178, home, 62.5, 11.8, 5.5, loss
MIA, 90, .459, 7.9, 22.2, .141, away, 51.5, 9.0, 12.7, win
MEM, 81,.378,15.6,32.0,.232, home, 48.3, 3.4, 25.9, loss
TOR, 105, .549, 9.1, 26.2, .183, away, 47.4, 3.5, 10.0, win
MIL, 99,.582,11.5,20.6,.089, home, 65.0, 4.6, 4.0, loss
CHO, 111, .505, 11.0, 19.2, .183, away, 58.1, 5.7, 5.8, loss
NYK, 113,.521,13.5,26.5,.124, home, 57.8, 8.6, 12.5, win
WAS, 94, .489, 10.6, 16.7, .091, away, 65.0, 10.7, 7.0, win
ORL, 91,.481,17.6,31.8,.175, home, 51.4, 5.4, 11.9, loss
CHI, 105, .478, 10.6, 21.6, .211, away, 60.0, 10.1, 8.9, win
PHI, 89,.455,17.8,16.7,.231, home, 58.1, 7.1, 11.6, loss
MIN, 98, .441, 15.0, 23.4, .271, away, 47.1, 15.3, 15.1, win
PHO, 85,.443,22.1,30.0,.190, home, 53.1, 11.2, 9.5, loss
NOP, 104, .559, 13.6, 4.8, .250, away, 55.6, 3.0, 11.8, loss
POR, 119,.530,9.3,27.3,.130, home, 63.8, 6.9, 9.4, win
HOU, 117, .594, 13.0, 19.5, .188, away, 67.5, 8.2, 4.2, win
SAC, 104,.544,13.6,10.5,.213, home, 61.5, 7.2, 17.1, loss
ATL, 68, .361, 13.7, 11.5, .096, away, 42.3, 8.5, 8.7, loss
UTA, 95,.500,15.4,20.9,.188, home, 48.6, 9.6, 15.5, win
NYK, 102, .439, 7.0, 19.2, .163, away, 70.3, 9.1, 10.3, loss
CHO, 107,.488,9.2,21.7,.363, home, 45.7, 3.0, 13.6, win
MIN, 102, .517, 12.1, 19.5, .112, away, 53.7, 8.4, 5.1, loss
GSW, 115,.623,16.9,33.3,.173, home, 55.6, 9.5, 14.8, win
MEM, 110, .568, 6.4, 6.1, .370, away, 62.2, 5.5, 10.0, win
MIA, 107,.562,8.9,20.0,.198, home, 45.0, 3.3, 12.5, loss
DET, 88, .457, 8.2, 15.4, .159, away, 29.7, 7.8, 1.7, loss
OKC, 106,.554,9.6,27.8,.169, home, 54.8, 4.4, 4.8, win
SAS, 112, .593, 13.8, 17.6, .307, away, 55.0, 7.5, 9.1, win
WAS, 100,.511,11.3,27.3,.114, home, 50.0, 11.8, 2.0, loss
SAC, 122, .610, 12.0, 21.4, .198, away, 52.2, 11.2, 6.3, win
BRK, 105,.529,13.9,20.0,.149, home, 50.0, 7.2, 1.6, loss
NOP, 81, .422, 13.3, 22.2, .208, away, 56.7, 9.4, 6.0, loss
DAL, 91,.481,12.3,25.6,.221, home, 59.4, 8.2, 5.3, win
LAC, 70, .343, 19.6, 13.3, .314, away, 50.0, 9.7, 5.5, loss
IND, 91,.462,12.0,27.7,.065, home, 65.0, 8.6, 8.7, win
ATL, 94, .511, 11.5, 15.6, .045, away, 64.1, 5.3, 8.0, loss
LAL, 109,.484,8.0,32.6,.179, home, 47.6, 7.4, 3.8, win
MIL, 104, .523, 10.4, 21.7, .163, away, 58.5, 6.3, 9.4, win
ORL, 96,.451,6.6,18.9,.141, home, 63.2, 6.3, 8.1, loss
CLE, 112, .478, 7.9, 27.5, .261, away, 50.0, 5.2, 5.2, win
PHI, 108,.549,14.2,28.9,.076, home, 67.4, 5.2, 9.6, loss
DEN, 120, .511, 10.4, 21.3, .326, away, 53.8, 4.9, 1.6, win
PHO, 114,.466,9.5,18.8,.348, home, 30.6, 4.9, 11.7, loss
HOU, 130, .665, 10.4, 20.6, .256, away, 56.5, 7.2, 16.0, win
POR, 114,.554,12.8,21.6,.265, home, 60.0, 7.2, 4.3, loss
ATL, 100, .459, 15.4, 29.2, .244, away, 55.6, 11.0, 8.0, loss
GSW, 105,.506,12.8,15.9,.224, home, 67.6, 6.0, 17.5, win
CHO, 104, .494, 12.0, 20.9, .280, away, 66.7, 3.1, 6.7, win
MEM, 85,.444,11.2,17.4,.067, home, 58.3, 10.3, 7.1, loss
BOS, 112, .548, 8.7, 15.0, .253, away, 65.0, 4.1, 6.0, win
MIA, 104,.513,12.1,17.1,.275, home, 63.2, 6.2, 3.6, loss
UTA, 112, .532, 11.3, 29.3, .354, away, 47.5, 9.7, 4.8, win
MIN, 103,.488,13.2,25.0,.296, home, 72.2, 8.6, 3.3, loss
OKC, 112, .543, 12.3, 37.8, .130, away, 54.3, 4.3, 9.7, win
NYK, 103,.429,4.6,25.0,.275, home, 55.6, 9.6, 15.7, loss
PHI, 95, .500, 13.2, 26.1, .105, away, 75.0, 9.8, 6.9, loss
TOR, 122,.630,11.7,23.5,.325, home, 52.4, 12.0, 15.4, win
SAC, 95, .425, 16.1, 25.5, .172, away, 52.6, 14.1, 6.7, loss
WAS, 101,.471,19.3,26.2,.247, home, 62.9, 10.3, 9.7, win
LAC, 122, .482, 11.2, 19.3, .156, away, 45.7, 8.2, 4.5, loss
BRK, 127,.495,9.8,13.2,.231, home, 48.9, 8.2, 4.3, win
DET, 112, .554, 10.2, 20.5, .109, away, 46.7, 7.4, 7.8, win
CHO, 89,.455,13.0,12.5,.231, home, 67.7, 7.4, 7.8, loss
CLE, 101, .520, 17.7, 17.5, .307, away, 53.1, 7.0, 9.0, loss
MIL, 118,.576,15.0,26.3,.221, home, 58.7, 15.1, 16.7, win
LAL, 88, .454, 11.2, 18.0, .103, away, 70.3, 8.5, 8.8, loss
NOP, 105,.477,7.5,25.5,.239, home, 63.2, 10.6, 5.3, win
ORL, 95, .488, 12.5, 20.5, .128, away, 64.1, 12.9, 7.1, win
SAS, 83,.401,17.1,24.4,.289, home, 67.9, 9.7, 5.6, loss
HOU, 101, .467, 6.5, 30.0, .176, away, 37.8, 5.7, 13.0, loss
UTA, 120,.655,8.5,17.9,.311, home, 56.1, 4.5, 8.2, win
DET, 121, .603, 10.3, 35.1, .184, away, 58.3, 4.3, 16.3, win
BOS, 114,.522,4.8,18.8,.209, home, 65.0, 6.5, 4.5, loss
LAL, 96, .420, 18.8, 36.0, .346, away, 51.5, 11.8, 4.3, win
CHI, 90,.374,11.9,25.0,.242, home, 68.8, 14.8, 15.1, loss
SAS, 94, .542, 11.9, 19.4, .239, away, 48.5, 8.3, 12.8, win
DAL, 87,.494,11.7,18.6,.143, home, 48.5, 5.9, 5.8, loss
MIA, 106, .489, 5.4, 21.2, .161, away, 63.4, 13.9, 10.1, win
DEN, 98,.456,15.8,27.5,.165, home, 73.7, 3.0, 10.1, loss
NYK, 106, .522, 11.8, 29.3, .121, away, 58.5, 8.5, 5.2, win
MIN, 104,.468,13.7,28.9,.416, home, 50.0, 9.5, 8.5, loss
WAS, 115, .500, 9.1, 22.4, .173, away, 56.8, 7.4, 4.6, loss
OKC, 126,.547,10.7,19.6,.232, home, 60.9, 9.2, 5.7, win
ATL, 107, .556, 17.6, 20.0, .090, away, 44.4, 8.9, 8.8, loss
PHO, 109,.506,13.0,28.3,.213, home, 37.5, 10.8, 6.3, win
IND, 109, .542, 14.6, 13.3, .431, away, 52.8, 3.2, 6.5, loss
POR, 131,.606,5.5,33.3,.181, home, 56.9, 13.8, 3.4, win
MEM, 105, .512, 14.0, 27.3, .272, away, 44.4, 14.3, 2.7, loss
TOR, 120,.667,17.7,35.7,.406, home, 60.5, 8.8, 5.6, win
MIL, 111, .544, 16.3, 33.3, .300, away, 63.9, 8.4, 20.4, win
BRK, 93,.449,15.0,26.1,.146, home, 58.8, 9.4, 19.6, loss
DAL, 87, .424, 10.5, 20.5, .163, away, 56.3, 6.5, 3.6, loss
CHO, 97,.507,10.2,11.1,.297, home, 68.6, 5.4, 10.9, win
LAC, 113, .545, 9.9, 31.8, .180, away, 78.6, 7.4, 6.7, win
CLE, 94,.471,17.3,15.4,.420, home, 42.9, 5.3, 5.2, loss
HOU, 132, .509, 13.6, 26.8, .204, away, 54.2, 9.1, 6.7, win
GSW, 127,.471,12.4,24.1,.279, home, 72.1, 9.9, 10.9, loss
ORL, 94, .486, 16.2, 18.4, .297, away, 45.5, 5.4, 14.8, loss
MEM, 95,.462,9.9,18.6,.278, home, 54.5, 9.7, 18.0, win
MIA, 111, .558, 6.0, 33.3, .174, away, 36.4, 8.2, 4.7, win
UTA, 110,.664,12.0,15.6,.178, home, 60.0, 5.9, 11.9, loss
DET, 121, .635, 13.7, 29.7, .090, away, 58.3, 4.2, 4.7, win
ATL, 85,.398,6.7,12.2,.170, home, 68.8, 6.3, 3.3, loss
SAC, 92, .409, 12.4, 29.2, .227, away, 66.7, 9.5, 16.7, loss
BOS, 97,.472,12.1,22.9,.159, home, 69.4, 10.6, 14.5, win
CLE, 105, .602, 17.1, 15.4, .060, away, 66.7, 5.2, 1.3, loss
CHI, 111,.505,10.4,37.2,.146, home, 66.0, 11.3, 7.0, win
HOU, 128, .608, 10.0, 25.0, .239, away, 55.6, 11.2, 9.6, win
DEN, 110,.486,12.6,43.6,.087, home, 47.8, 5.1, 7.8, loss
LAC, 114, .568, 8.7, 28.6, .159, away, 60.0, 6.5, 10.8, win
NOP, 96,.488,10.5,22.2,.153, home, 53.8, 5.4, 6.3, loss
MIN, 114, .523, 12.4, 28.9, .250, away, 61.0, 6.1, 10.9, loss
NYK, 118,.547,13.1,26.8,.279, home, 63.4, 9.1, 10.0, win
ORL, 105, .558, 10.1, 18.4, .231, away, 64.9, 8.8, 4.8, win
PHI, 88,.426,9.1,27.3,.074, home, 66.7, 3.3, 11.5, loss
WAS, 105, .549, 16.8, 26.5, .198, away, 61.0, 13.6, 5.0, loss
SAS, 107,.538,13.7,26.1,.263, home, 69.2, 11.5, 5.7, win
LAL, 80, .376, 13.7, 33.9, .108, away, 50.0, 6.5, 3.7, loss
TOR, 113,.614,10.1,20.6,.133, home, 55.6, 8.7, 7.5, win
MIN, 125, .500, 8.0, 27.5, .179, away, 66.7, 9.2, 15.4, win
CHO, 120,.505,11.1,26.0,.178, home, 68.2, 5.5, 10.1, loss
CHI, 82, .472, 20.0, 27.5, .211, away, 28.1, 4.5, 8.9, loss
DAL, 107,.534,9.5,28.9,.161, home, 77.5, 12.4, 3.4, win
PHO, 109, .511, 12.3, 30.4, .176, away, 58.5, 8.0, 3.5, loss
GSW, 138,.718,15.5,21.4,.333, home, 75.5, 9.0, 8.5, win
LAL, 100, .475, 16.1, 32.6, .284, away, 45.7, 7.6, 6.9, loss
MEM, 103,.523,10.4,31.8,.125, home, 78.0, 14.2, 11.7, win
BRK, 103, .434, 11.7, 20.4, .264, away, 61.8, 5.8, 8.2, loss
MIL, 112,.506,9.8,16.3,.306, home, 62.5, 8.6, 20.0, win
BOS, 107, .553, 10.1, 16.7, .303, away, 57.9, 5.5, 7.0, win
PHI, 106,.559,14.6,20.5,.276, home, 57.1, 5.5, 6.0, loss
MIA, 92, .477, 12.3, 18.6, .116, away, 60.5, 6.4, 9.2, loss
POR, 99,.455,7.4,24.0,.202, home, 52.8, 6.4, 14.1, win
ATL, 84, .438, 16.0, 26.5, .080, away, 60.0, 7.3, 7.4, loss
TOR, 128,.647,11.0,32.4,.098, home, 52.8, 14.6, 11.7, win
DEN, 98, .524, 13.6, 17.5, .133, away, 51.4, 7.6, 9.4, loss
UTA, 105,.506,9.1,18.9,.333, home, 57.1, 8.7, 5.1, win
ORL, 98, .576, 10.5, 10.5, .089, away, 54.8, 8.8, 11.9, win
DET, 92,.500,11.6,22.2,.070, home, 42.1, 8.8, 5.4, loss
IND, 111, .525, 8.7, 12.5, .354, away, 53.8, 9.4, 3.9, win
LAC, 102,.506,17.6,34.0,.247, home, 52.8, 5.2, 10.8, loss
SAC, 98, .366, 9.0, 29.0, .278, away, 58.1, 13.0, 8.5, loss
NYK, 106,.506,15.4,29.8,.193, home, 51.3, 5.0, 14.5, win
NOP, 92, .398, 9.4, 20.0, .143, away, 41.7, 7.8, 9.8, loss
OKC, 101,.494,13.0,22.0,.146, home, 58.5, 6.8, 7.1, win
OKC, 102, .525, 17.1, 21.6, .225, away, 70.3, 9.0, 9.1, win
ATL, 99,.487,16.5,16.7,.312, home, 76.5, 13.0, 6.1, loss
WAS, 118, .565, 9.1, 17.8, .152, away, 57.8, 17.0, 9.3, win
BRK, 113,.562,18.2,32.5,.272, home, 62.5, 5.0, 5.2, loss
POR, 112, .532, 8.2, 22.2, .140, away, 55.6, 9.3, 13.3, win
CHI, 110,.464,13.1,34.9,.398, home, 45.7, 8.3, 15.9, loss
CHO, 109, .525, 11.6, 25.7, .329, away, 52.5, 2.2, 9.4, win
DAL, 101,.489,6.7,17.0,.157, home, 62.2, 4.3, 3.3, loss
IND, 106, .429, 12.2, 19.1, .388, away, 57.1, 9.5, 7.5, loss
GSW, 142,.587,8.7,34.0,.192, home, 83.3, 11.4, 18.6, win
BOS, 106, .480, 9.5, 20.4, .111, away, 64.3, 7.0, 10.5, loss
HOU, 107,.526,15.1,17.9,.355, home, 58.8, 8.1, 10.4, win
UTA, 107, .556, 11.5, 28.2, .225, away, 68.4, 5.6, 9.6, win
LAL, 101,.477,9.3,34.9,.207, home, 38.5, 8.9, 2.1, loss
SAS, 97, .473, 12.4, 25.0, .097, away, 65.0, 6.3, 10.2, win
MIL, 96,.452,13.7,17.1,.411, home, 53.3, 4.2, 10.8, loss
MEM, 110, .466, 11.0, 21.3, .125, away, 54.8, 7.2, 6.0, win
NOP, 108,.444,9.2,11.1,.202, home, 53.8, 6.3, 10.0, loss
DEN, 106, .526, 17.3, 23.8, .342, away, 48.6, 13.2, 14.5, win
PHI, 98,.471,15.0,25.5,.198, home, 57.1, 12.2, 20.4, loss
CLE, 116, .560, 12.7, 36.1, .262, away, 52.5, 4.3, 5.4, win
TOR, 112,.506,6.5,22.2,.261, home, 57.9, 8.6, 9.6, loss
CHI, 91, .453, 13.6, 20.5, .307, away, 45.5, 6.4, 10.4, loss
DET, 102,.500,8.5,20.0,.159, home, 60.0, 10.7, 8.3, win
PHI, 91, .476, 14.6, 18.0, .159, away, 65.6, 5.1, 10.1, loss
MEM, 96,.395,11.4,25.0,.326, home, 54.5, 8.1, 12.2, win
NYK, 114, .526, 8.7, 37.5, .112, away, 45.8, 6.4, 9.4, win
MIA, 103,.489,9.0,31.4,.180, home, 55.3, 8.6, 5.5, loss
SAS, 105, .601, 11.8, 9.1, .216, away, 53.8, 8.8, 4.8, win
MIN, 91,.482,14.3,25.6,.146, home, 52.8, 4.4, 4.0, loss
PHO, 105, .500, 15.2, 29.3, .250, away, 35.9, 5.2, 0.0, loss
UTA, 112,.575,14.7,17.1,.384, home, 63.9, 7.3, 10.6, win
ORL, 124, .590, 10.0, 20.0, .313, away, 55.8, 7.0, 17.1, win
WAS, 116,.532,8.8,22.2,.183, home, 45.5, 5.0, 3.5, loss
MIA, 95, .494, 15.3, 19.5, .200, away, 58.8, 6.5, 8.7, loss
ATL, 103,.511,12.9,35.9,.148, home, 62.8, 9.7, 17.0, win
DEN, 111, .452, 13.0, 44.8, .152, away, 42.9, 7.0, 3.4, loss
BRK, 116,.535,13.2,23.8,.294, home, 43.9, 10.9, 7.4, win
DET, 77, .404, 11.5, 13.2, .056, away, 61.8, 3.1, 11.9, loss
CHO, 87,.375,4.7,9.1,.239, home, 43.3, 7.2, 3.2, win
SAC, 120, .619, 13.1, 16.2, .190, away, 59.6, 10.2, 6.3, win
DAL, 89,.474,18.7,20.9,.192, home, 53.1, 7.2, 8.1, loss
LAL, 95, .420, 21.4, 27.5, .253, away, 41.2, 12.1, 6.9, loss
HOU, 134,.622,16.2,37.5,.181, home, 68.6, 18.7, 3.0, win
GSW, 115, .511, 8.9, 28.6, .270, away, 76.2, 11.5, 7.6, win
LAC, 98,.435,11.2,33.3,.196, home, 41.7, 3.1, 3.4, loss
POR, 107, .535, 13.8, 21.7, .188, away, 67.6, 7.2, 7.5, loss
MIL, 115,.584,9.7,12.8,.325, home, 47.5, 8.3, 15.6, win
CLE, 126, .625, 11.4, 25.0, .325, away, 59.0, 11.7, 7.1, win
NYK, 94,.466,14.6,26.5,.149, home, 62.9, 6.4, 7.5, loss
BOS, 117, .554, 9.4, 27.5, .286, away, 67.4, 7.5, 7.3, win
ORL, 87,.438,11.6,17.4,.198, home, 66.7, 7.5, 1.7, loss
IND, 109, .494, 15.8, 27.9, .410, away, 45.7, 11.0, 5.8, win
PHO, 94,.453,17.0,19.6,.200, home, 50.0, 14.0, 7.3, loss
SAS, 91, .448, 10.8, 21.6, .041, away, 53.8, 11.2, 12.7, loss
CHI, 95,.463,17.1,23.3,.263, home, 68.6, 7.1, 7.2, win
POR, 86, .348, 10.8, 23.2, .354, away, 52.0, 6.3, 4.5, loss
MEM, 88,.391,10.7,27.8,.230, home, 41.9, 8.4, 3.7, win
PHI, 99, .495, 9.4, 23.4, .099, away, 69.2, 8.7, 13.6, win
NOP, 88,.435,11.4,23.9,.179, home, 54.5, 3.2, 3.9, loss
MIN, 110, .563, 12.1, 38.1, .125, away, 42.2, 3.3, 1.7, loss
TOR, 124,.563,7.3,37.2,.299, home, 58.1, 5.6, 8.3, win
GSW, 106, .563, 15.1, 20.9, .200, away, 66.7, 10.3, 7.8, win
UTA, 99,.472,13.2,24.0,.169, home, 54.1, 8.2, 3.9, loss
DEN, 85, .454, 23.8, 34.1, .211, away, 77.4, 8.4, 3.4, loss
WAS, 92,.487,17.4,20.5,.205, home, 60.0, 11.6, 6.8, win
TOR, 101, .470, 10.5, 17.4, .293, away, 35.3, 9.4, 4.9, win
BOS, 94,.476,12.3,16.0,.181, home, 77.4, 5.2, 6.5, loss
ORL, 88, .423, 7.6, 16.4, .121, away, 64.7, 6.4, 3.2, loss
CHO, 109,.535,11.2,29.5,.212, home, 56.1, 4.3, 8.8, win
MIA, 84, .378, 11.6, 39.0, .178, away, 58.1, 6.8, 5.1, loss
CLE, 114,.608,10.7,32.4,.157, home, 50.0, 8.0, 14.3, win
IND, 103, .565, 13.9, 12.5, .362, away, 65.6, 5.6, 8.3, loss
DAL, 111,.581,8.1,12.8,.225, home, 59.0, 8.9, 2.3, win
PHO, 119, .542, 6.3, 18.8, .168, away, 57.8, 7.8, 13.1, win
LAL, 115,.511,12.8,22.2,.299, home, 45.0, 3.9, 3.1, loss
ATL, 114, .548, 14.9, 20.9, .262, away, 80.0, 6.8, 12.1, win
MIL, 110,.532,13.0,19.6,.106, home, 59.1, 10.6, 10.0, loss
DET, 117, .583, 6.9, 26.8, .226, away, 54.8, 6.7, 1.6, win
MIN, 90,.494,12.1,18.4,.167, home, 51.4, 4.5, 3.6, loss
HOU, 102, .451, 12.5, 30.2, .207, away, 72.2, 8.9, 1.9, win
OKC, 99,.463,15.2,20.0,.296, home, 52.9, 8.9, 10.0, loss
NYK, 103, .488, 14.4, 26.7, .250, away, 61.1, 3.1, 10.2, win
SAC, 100,.443,6.6,12.5,.264, home, 68.6, 10.3, 1.8, loss
MIA, 100, .489, 10.8, 28.6, .121, away, 59.5, 5.3, 6.6, loss
CHI, 105,.458,10.1,29.3,.333, home, 44.7, 8.5, 8.5, win
CHO, 105, .512, 12.7, 26.7, .198, away, 61.5, 5.2, 0.0, loss
